State,City,Year,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson
ARKANSAS,McRae,2020,667.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0
ARKANSAS,Mena,2020,5461.0,14.0,0.0,7.0,0.0,7.0,210.0,20.0,183.0,7.0,0.0
ARKANSAS,Menifee,2020,319.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0
ARKANSAS,Mineral Springs,2020,1142.0,6.0,0.0,0.0,0.0,6.0,15.0,3.0,12.0,0.0,0.0
ARKANSAS,Monette,2020,1602.0,7.0,0.0,0.0,1.0,6.0,20.0,3.0,13.0,4.0,0.0
ARKANSAS,Monticello,2020,9348.0,45.0,0.0,5.0,1.0,39.0,220.0,50.0,152.0,18.0,2.0
ARKANSAS,Morrilton,2020,6631.0,35.0,0.0,17.0,4.0,14.0,221.0,16.0,196.0,9.0,1.0
ARKANSAS,Mountain Home,2020,12582.0,32.0,2.0,13.0,1.0,16.0,384.0,41.0,321.0,22.0,0.0
ARKANSAS,Mountain View,2020,2875.0,12.0,0.0,5.0,1.0,6.0,73.0,17.0,53.0,3.0,0.0
ARKANSAS,Mulberry,2020,1697.0,10.0,0.0,6.0,0.0,4.0,34.0,2.0,27.0,5.0,0.0
ARKANSAS,Murfreesboro,2020,1576.0,4.0,0.0,2.0,0.0,2.0,10.0,1.0,8.0,1.0,0.0
ARKANSAS,Nashville,2020,4360.0,18.0,0.0,9.0,2.0,7.0,116.0,24.0,92.0,0.0,2.0
ARKANSAS,Newport,2020,7423.0,93.0,0.0,9.0,3.0,81.0,436.0,120.0,301.0,15.0,5.0
ARKANSAS,Norfork,2020,536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARKANSAS,North Little Rock,2020,66303.0,665.0,20.0,12.0,110.0,523.0,2433.0,366.0,1750.0,317.0,21.0
ARKANSAS,Ola,2020,1203.0,2.0,0.0,0.0,0.0,2.0,16.0,3.0,11.0,2.0,0.0
ARKANSAS,Osceola,2020,6527.0,195.0,2.0,6.0,7.0,180.0,293.0,113.0,142.0,38.0,5.0
ARKANSAS,Ozark,2020,3583.0,13.0,0.0,3.0,1.0,9.0,66.0,28.0,31.0,7.0,1.0
ARKANSAS,Paragould,2020,29288.0,378.0,1.0,25.0,15.0,337.0,1329.0,178.0,1039.0,112.0,4.0
ARKANSAS,Paris,2020,3345.0,31.0,0.0,1.0,0.0,30.0,86.0,37.0,39.0,10.0,0.0
ARKANSAS,Patterson,2020,385.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,4.0,1.0,0.0
ARKANSAS,Pea Ridge,2020,6398.0,25.0,0.0,10.0,0.0,15.0,77.0,7.0,68.0,2.0,0.0
ARKANSAS,Perryville,2020,1457.0,1.0,0.0,0.0,0.0,1.0,31.0,3.0,23.0,5.0,1.0
ARKANSAS,Piggott,2020,3494.0,2.0,0.0,2.0,0.0,0.0,33.0,9.0,24.0,0.0,0.0
ARKANSAS,Pine Bluff,2020,40718.0,746.0,23.0,27.0,59.0,637.0,1990.0,414.0,1323.0,253.0,42.0
ARKANSAS,Plumerville,2020,768.0,2.0,0.0,0.0,0.0,2.0,10.0,2.0,7.0,1.0,0.0
ARKANSAS,Pocahontas,2020,6647.0,42.0,1.0,15.0,1.0,25.0,255.0,41.0,196.0,18.0,1.0
ARKANSAS,Pottsville,2020,3390.0,5.0,0.0,2.0,0.0,3.0,17.0,7.0,7.0,3.0,0.0
ARKANSAS,Prairie Grove,2020,7058.0,25.0,0.0,7.0,2.0,16.0,107.0,12.0,90.0,5.0,0.0
ARKANSAS,Prescott,2020,2957.0,10.0,1.0,2.0,0.0,7.0,50.0,9.0,36.0,5.0,1.0
ARKANSAS,Quitman,2020,714.0,3.0,0.0,1.0,0.0,2.0,18.0,2.0,13.0,3.0,0.0
ARKANSAS,Ravenden,2020,448.0,2.0,0.0,0.0,0.0,2.0,10.0,1.0,9.0,0.0,0.0
ARKANSAS,Redfield,2020,1540.0,8.0,0.0,1.0,2.0,5.0,30.0,9.0,19.0,2.0,0.0
ARKANSAS,Rogers,2020,70194.0,274.0,0.0,69.0,18.0,187.0,1822.0,129.0,1565.0,128.0,7.0
ARKANSAS,Rose Bud,2020,488.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,8.0,4.0,0.0
ARKANSAS,Russellville,2020,29266.0,139.0,2.0,17.0,9.0,111.0,1133.0,122.0,926.0,85.0,1.0
ARKANSAS,Searcy,2020,23742.0,206.0,7.0,29.0,27.0,143.0,983.0,110.0,769.0,104.0,2.0
ARKANSAS,Shannon Hills,2020,4098.0,21.0,0.0,2.0,1.0,18.0,64.0,21.0,32.0,11.0,1.0
ARKANSAS,Sheridan,2020,4963.0,11.0,0.0,3.0,0.0,8.0,103.0,27.0,68.0,8.0,0.0
ARKANSAS,Sherwood,2020,31636.0,202.0,3.0,14.0,14.0,171.0,847.0,237.0,525.0,85.0,2.0
ARKANSAS,Siloam Springs,2020,17332.0,84.0,0.0,20.0,11.0,53.0,449.0,72.0,329.0,48.0,2.0
ARKANSAS,Star City,2020,2005.0,19.0,0.0,6.0,1.0,12.0,19.0,4.0,13.0,2.0,0.0
ARKANSAS,St. Charles,2020,210.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
ARKANSAS,Stuttgart,2020,8402.0,107.0,2.0,6.0,7.0,92.0,331.0,76.0,237.0,18.0,5.0
ARKANSAS,Sulphur Springs,2020,530.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0
ARKANSAS,Swifton,2020,726.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,5.0,2.0,0.0
ARKANSAS,Texarkana,2020,29622.0,273.0,4.0,22.0,21.0,226.0,922.0,155.0,696.0,71.0,4.0
ARKANSAS,Trumann,2020,6934.0,52.0,0.0,16.0,1.0,35.0,370.0,86.0,257.0,27.0,2.0
ARKANSAS,Tuckerman,2020,1663.0,6.0,0.0,2.0,0.0,4.0,50.0,11.0,37.0,2.0,1.0
ARKANSAS,Van Buren,2020,23779.0,124.0,0.0,24.0,3.0,97.0,701.0,228.0,417.0,56.0,0.0
ARKANSAS,Vilonia,2020,4719.0,4.0,0.0,1.0,0.0,3.0,67.0,19.0,42.0,6.0,1.0
ARKANSAS,Waldron,2020,3344.0,13.0,1.0,4.0,0.0,8.0,135.0,60.0,65.0,10.0,0.0
ARKANSAS,Walnut Ridge,2020,5023.0,22.0,0.0,4.0,0.0,18.0,59.0,18.0,35.0,6.0,1.0
ARKANSAS,Ward,2020,5517.0,66.0,1.0,8.0,4.0,53.0,109.0,32.0,66.0,11.0,3.0
ARKANSAS,Warren,2020,5546.0,29.0,1.0,2.0,3.0,23.0,119.0,40.0,66.0,13.0,2.0
ARKANSAS,Weiner,2020,669.0,5.0,0.0,3.0,0.0,2.0,24.0,6.0,12.0,6.0,0.0
ARKANSAS,West Fork,2020,2688.0,3.0,0.0,2.0,0.0,1.0,62.0,9.0,51.0,2.0,0.0
ARKANSAS,West Memphis,2020,24205.0,607.0,7.0,31.0,45.0,524.0,1094.0,201.0,765.0,128.0,15.0
ARKANSAS,White Hall,2020,4904.0,13.0,0.0,1.0,1.0,11.0,65.0,26.0,32.0,7.0,0.0
ARKANSAS,Wilson,2020,805.0,3.0,0.0,2.0,0.0,1.0,9.0,2.0,5.0,2.0,0.0
ARKANSAS,Wynne,2020,7682.0,103.0,0.0,9.0,3.0,91.0,272.0,46.0,212.0,14.0,3.0
CALIFORNIA,Adelanto,2020,34330.0,274.0,4.0,12.0,38.0,220.0,304.0,82.0,138.0,84.0,18.0
CALIFORNIA,Agoura Hills,2020,20209.0,23.0,2.0,0.0,7.0,14.0,243.0,42.0,167.0,34.0,2.0
CALIFORNIA,Alameda,2020,78047.0,193.0,2.0,12.0,111.0,68.0,2485.0,196.0,1819.0,470.0,29.0
CALIFORNIA,Albany,2020,19830.0,29.0,0.0,1.0,19.0,9.0,450.0,53.0,322.0,75.0,3.0
CALIFORNIA,Alhambra,2020,83817.0,175.0,3.0,11.0,67.0,94.0,1551.0,235.0,1077.0,239.0,3.0
CALIFORNIA,Aliso Viejo,2020,51244.0,28.0,1.0,1.0,3.0,23.0,387.0,56.0,285.0,46.0,5.0
CALIFORNIA,Alturas,2020,2535.0,14.0,0.0,4.0,1.0,9.0,44.0,15.0,23.0,6.0,0.0
CALIFORNIA,American Canyon,2020,20571.0,78.0,1.0,4.0,16.0,57.0,387.0,60.0,281.0,46.0,1.0
CALIFORNIA,Anaheim,2020,351913.0,1241.0,16.0,133.0,412.0,680.0,8865.0,1229.0,5897.0,1739.0,49.0
CALIFORNIA,Anderson,2020,10705.0,70.0,0.0,10.0,9.0,51.0,197.0,34.0,104.0,59.0,0.0
CALIFORNIA,Angels Camp,2020,3974.0,12.0,0.0,1.0,2.0,9.0,125.0,28.0,79.0,18.0,0.0
CALIFORNIA,Antioch,2020,112481.0,591.0,9.0,40.0,142.0,400.0,2719.0,464.0,1682.0,573.0,45.0
CALIFORNIA,Apple Valley,2020,73929.0,427.0,4.0,20.0,44.0,359.0,861.0,196.0,502.0,163.0,9.0
CALIFORNIA,Arcadia,2020,58122.0,87.0,2.0,6.0,20.0,59.0,1034.0,265.0,696.0,73.0,3.0
CALIFORNIA,Arcata,2020,18516.0,77.0,2.0,6.0,27.0,42.0,631.0,125.0,439.0,67.0,11.0
CALIFORNIA,Arroyo Grande,2020,18054.0,26.0,0.0,3.0,6.0,17.0,240.0,44.0,174.0,22.0,1.0
CALIFORNIA,Artesia,2020,16610.0,50.0,4.0,4.0,15.0,27.0,306.0,90.0,165.0,51.0,1.0
CALIFORNIA,Arvin,2020,22149.0,172.0,2.0,6.0,20.0,144.0,390.0,90.0,159.0,141.0,15.0
CALIFORNIA,Atascadero,2020,30266.0,84.0,0.0,10.0,12.0,62.0,393.0,70.0,293.0,30.0,3.0
CALIFORNIA,Atherton,2020,7162.0,15.0,0.0,3.0,2.0,10.0,142.0,39.0,99.0,4.0,1.0
CALIFORNIA,Atwater,2020,29704.0,152.0,4.0,2.0,29.0,117.0,889.0,134.0,570.0,185.0,15.0
CALIFORNIA,Auburn,2020,14293.0,32.0,0.0,8.0,4.0,20.0,188.0,29.0,133.0,26.0,0.0
CALIFORNIA,Avalon,2020,3676.0,7.0,0.0,2.0,0.0,5.0,52.0,7.0,37.0,8.0,0.0
CALIFORNIA,Avenal,2020,13321.0,106.0,1.0,4.0,4.0,97.0,97.0,32.0,45.0,20.0,2.0
CALIFORNIA,Azusa,2020,50373.0,155.0,0.0,7.0,52.0,96.0,975.0,157.0,610.0,208.0,12.0
CALIFORNIA,Bakersfield,2020,388265.0,2007.0,44.0,106.0,604.0,1253.0,15619.0,3134.0,8656.0,3829.0,599.0
CALIFORNIA,Baldwin Park,2020,75233.0,161.0,2.0,8.0,36.0,115.0,862.0,161.0,425.0,276.0,6.0
CALIFORNIA,Banning,2020,31392.0,125.0,4.0,8.0,20.0,93.0,543.0,150.0,213.0,180.0,0.0
CALIFORNIA,Barstow,2020,24041.0,275.0,3.0,11.0,69.0,192.0,928.0,347.0,395.0,186.0,35.0
CALIFORNIA,Bear Valley,2020,121.0,7.0,0.0,1.0,0.0,6.0,21.0,3.0,16.0,2.0,0.0
CALIFORNIA,Beaumont,2020,52884.0,116.0,3.0,11.0,20.0,82.0,874.0,124.0,575.0,175.0,9.0
CALIFORNIA,Bell,2020,35526.0,182.0,2.0,12.0,34.0,134.0,502.0,147.0,238.0,117.0,0.0
CALIFORNIA,Bellflower,2020,76415.0,348.0,3.0,27.0,113.0,205.0,1799.0,248.0,1033.0,518.0,5.0
CALIFORNIA,Bell Gardens,2020,42008.0,150.0,2.0,8.0,63.0,77.0,618.0,74.0,279.0,265.0,12.0
CALIFORNIA,Belmont,2020,27063.0,52.0,0.0,11.0,7.0,34.0,422.0,53.0,335.0,34.0,2.0
CALIFORNIA,Belvedere,2020,2107.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,20.0,0.0,0.0
CALIFORNIA,Benicia,2020,28374.0,25.0,0.0,6.0,6.0,13.0,400.0,63.0,289.0,48.0,20.0
CALIFORNIA,Berkeley,2020,122346.0,537.0,6.0,47.0,274.0,210.0,5535.0,797.0,3933.0,805.0,52.0
CALIFORNIA,Beverly Hills,2020,33776.0,111.0,0.0,6.0,48.0,57.0,1244.0,263.0,892.0,89.0,10.0
CALIFORNIA,Big Bear,2020,5305.0,62.0,1.0,6.0,3.0,52.0,91.0,20.0,66.0,5.0,1.0
CALIFORNIA,Bishop,2020,3733.0,26.0,0.0,2.0,10.0,14.0,133.0,25.0,98.0,10.0,0.0
CALIFORNIA,Blythe,2020,19590.0,118.0,0.0,5.0,28.0,85.0,548.0,166.0,337.0,45.0,35.0
CALIFORNIA,Bradbury,2020,1073.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.0
CALIFORNIA,Brawley,2020,26363.0,120.0,4.0,4.0,19.0,93.0,616.0,93.0,474.0,49.0,28.0
CALIFORNIA,Brea,2020,43705.0,63.0,0.0,10.0,22.0,31.0,1178.0,121.0,959.0,98.0,7.0
CALIFORNIA,Brentwood,2020,66061.0,169.0,1.0,30.0,47.0,91.0,1292.0,187.0,977.0,128.0,5.0
CALIFORNIA,Brisbane,2020,4716.0,12.0,1.0,2.0,2.0,7.0,93.0,26.0,50.0,17.0,0.0
CALIFORNIA,Broadmoor,2020,4176.0,20.0,0.0,1.0,4.0,15.0,61.0,14.0,34.0,13.0,2.0
CALIFORNIA,Buellton,2020,5130.0,8.0,0.0,1.0,2.0,5.0,79.0,6.0,58.0,15.0,1.0
CALIFORNIA,Buena Park,2020,81901.0,181.0,1.0,14.0,64.0,102.0,2147.0,217.0,1531.0,399.0,6.0
CALIFORNIA,Burbank,2020,102419.0,174.0,1.0,12.0,48.0,113.0,2474.0,293.0,1880.0,301.0,9.0
CALIFORNIA,Burlingame,2020,31126.0,67.0,0.0,5.0,21.0,41.0,1151.0,131.0,890.0,130.0,4.0
CALIFORNIA,Calabasas,2020,23897.0,39.0,0.0,6.0,14.0,19.0,255.0,36.0,184.0,35.0,2.0
CALIFORNIA,Calexico,2020,39957.0,71.0,0.0,2.0,16.0,53.0,805.0,261.0,443.0,101.0,56.0
CALIFORNIA,California City,2020,14286.0,90.0,0.0,9.0,9.0,72.0,231.0,87.0,100.0,44.0,7.0
CALIFORNIA,Calimesa,2020,9310.0,21.0,0.0,0.0,7.0,14.0,352.0,78.0,241.0,33.0,0.0
CALIFORNIA,Calistoga,2020,5255.0,11.0,0.0,2.0,1.0,8.0,91.0,15.0,64.0,12.0,0.0
CALIFORNIA,Camarillo,2020,70424.0,53.0,0.0,16.0,17.0,20.0,817.0,100.0,661.0,56.0,5.0
CALIFORNIA,Campbell,2020,41921.0,110.0,0.0,12.0,37.0,61.0,1365.0,246.0,913.0,206.0,16.0
CALIFORNIA,Canyon Lake,2020,11358.0,13.0,0.0,2.0,0.0,11.0,89.0,7.0,58.0,24.0,0.0
CALIFORNIA,Capitola,2020,10020.0,22.0,0.0,5.0,4.0,13.0,387.0,40.0,318.0,29.0,1.0
CALIFORNIA,Carlsbad,2020,116516.0,224.0,3.0,24.0,35.0,162.0,1841.0,256.0,1428.0,157.0,8.0
CALIFORNIA,Carmel,2020,3825.0,15.0,0.0,3.0,5.0,7.0,95.0,20.0,73.0,2.0,0.0
CALIFORNIA,Carpinteria,2020,13428.0,21.0,0.0,1.0,4.0,16.0,234.0,25.0,183.0,26.0,2.0
CALIFORNIA,Carson,2020,91372.0,392.0,8.0,21.0,98.0,265.0,2044.0,253.0,1262.0,529.0,22.0
CALIFORNIA,Cathedral City,2020,55417.0,130.0,5.0,15.0,32.0,78.0,651.0,136.0,325.0,190.0,3.0
CALIFORNIA,Central Marin,2020,34593.0,40.0,0.0,6.0,16.0,18.0,752.0,196.0,492.0,64.0,0.0
CALIFORNIA,Ceres,2020,49028.0,190.0,3.0,17.0,54.0,116.0,898.0,185.0,499.0,214.0,6.0
CALIFORNIA,Cerritos,2020,49952.0,100.0,0.0,14.0,39.0,47.0,1362.0,246.0,970.0,146.0,3.0
CALIFORNIA,Chico,2020,105355.0,540.0,3.0,56.0,80.0,401.0,2113.0,246.0,1551.0,316.0,104.0
CALIFORNIA,Chino,2020,96309.0,335.0,3.0,31.0,77.0,224.0,2075.0,274.0,1493.0,308.0,6.0
CALIFORNIA,Chino Hills,2020,84909.0,112.0,0.0,6.0,23.0,83.0,833.0,184.0,557.0,92.0,3.0
CALIFORNIA,Chowchilla,2020,18278.0,37.0,1.0,4.0,6.0,26.0,159.0,35.0,79.0,45.0,4.0
CALIFORNIA,Chula Vista,2020,278027.0,916.0,10.0,63.0,302.0,541.0,3257.0,476.0,2021.0,760.0,67.0
CALIFORNIA,Citrus Heights,2020,88314.0,286.0,3.0,31.0,72.0,180.0,2121.0,341.0,1511.0,269.0,18.0
CALIFORNIA,Claremont,2020,36422.0,51.0,1.0,10.0,22.0,18.0,696.0,214.0,410.0,72.0,9.0
CALIFORNIA,Clayton,2020,12420.0,1.0,0.0,0.0,1.0,0.0,120.0,5.0,108.0,7.0,1.0
CALIFORNIA,Clearlake,2020,15268.0,127.0,0.0,13.0,31.0,83.0,382.0,97.0,179.0,106.0,24.0
CALIFORNIA,Cloverdale,2020,8660.0,20.0,0.0,2.0,1.0,17.0,91.0,15.0,70.0,6.0,1.0
CALIFORNIA,Clovis,2020,116809.0,240.0,1.0,40.0,39.0,160.0,2334.0,306.0,1826.0,202.0,8.0
CALIFORNIA,Coachella,2020,46306.0,139.0,2.0,6.0,39.0,92.0,715.0,58.0,498.0,159.0,4.0
CALIFORNIA,Coalinga,2020,17061.0,64.0,1.0,8.0,6.0,49.0,160.0,22.0,122.0,16.0,3.0
CALIFORNIA,Colma,2020,1495.0,23.0,1.0,0.0,13.0,9.0,218.0,48.0,155.0,15.0,0.0
CALIFORNIA,Colton,2020,55117.0,191.0,6.0,10.0,95.0,80.0,1429.0,234.0,825.0,370.0,8.0
CALIFORNIA,Colusa,2020,6042.0,16.0,1.0,2.0,5.0,8.0,79.0,22.0,39.0,18.0,0.0
CALIFORNIA,Commerce,2020,12641.0,136.0,3.0,4.0,43.0,86.0,1069.0,156.0,555.0,358.0,13.0
CALIFORNIA,Compton,2020,95513.0,1125.0,18.0,49.0,284.0,774.0,2249.0,222.0,1189.0,838.0,45.0
CALIFORNIA,Concord,2020,130074.0,423.0,2.0,38.0,172.0,211.0,3783.0,467.0,2621.0,695.0,53.0
CALIFORNIA,Corcoran,2020,21700.0,112.0,2.0,11.0,12.0,87.0,392.0,82.0,199.0,111.0,8.0
CALIFORNIA,Corning,2020,7714.0,42.0,1.0,2.0,4.0,35.0,157.0,46.0,83.0,28.0,4.0
CALIFORNIA,Corona,2020,171848.0,240.0,1.0,36.0,86.0,117.0,3610.0,677.0,2160.0,773.0,37.0
CALIFORNIA,Coronado,2020,23750.0,17.0,0.0,3.0,6.0,8.0,267.0,32.0,203.0,32.0,0.0
CALIFORNIA,Costa Mesa,2020,113317.0,488.0,2.0,64.0,116.0,306.0,3581.0,513.0,2699.0,369.0,32.0
CALIFORNIA,Cotati,2020,7426.0,45.0,1.0,4.0,3.0,37.0,131.0,31.0,83.0,17.0,0.0
CALIFORNIA,Covina,2020,47413.0,152.0,1.0,18.0,42.0,91.0,1110.0,235.0,710.0,165.0,19.0
CALIFORNIA,Crescent City,2020,6706.0,77.0,0.0,10.0,21.0,46.0,279.0,80.0,185.0,14.0,13.0
CALIFORNIA,Cudahy,2020,23543.0,91.0,1.0,3.0,23.0,64.0,292.0,53.0,130.0,109.0,7.0
CALIFORNIA,Culver City,2020,39218.0,196.0,0.0,5.0,68.0,123.0,1600.0,332.0,1102.0,166.0,11.0
CALIFORNIA,Cupertino,2020,59343.0,69.0,0.0,9.0,26.0,34.0,830.0,196.0,581.0,53.0,14.0
CALIFORNIA,Cypress,2020,49124.0,60.0,0.0,7.0,23.0,30.0,727.0,133.0,515.0,79.0,15.0
CALIFORNIA,Daly City,2020,106855.0,192.0,0.0,31.0,77.0,84.0,1460.0,143.0,1046.0,271.0,33.0
CALIFORNIA,Dana Point,2020,33604.0,32.0,0.0,6.0,8.0,18.0,450.0,33.0,383.0,34.0,1.0
CALIFORNIA,Danville,2020,44800.0,21.0,0.0,3.0,8.0,10.0,239.0,48.0,182.0,9.0,0.0
CALIFORNIA,Davis,2020,69853.0,98.0,0.0,18.0,30.0,50.0,2452.0,386.0,1918.0,148.0,14.0
CALIFORNIA,Delano,2020,53625.0,185.0,7.0,25.0,38.0,115.0,856.0,153.0,451.0,252.0,54.0
CALIFORNIA,Del Mar,2020,4336.0,8.0,0.0,3.0,0.0,5.0,71.0,21.0,40.0,10.0,0.0
CALIFORNIA,Del Rey Oaks,2020,1657.0,2.0,0.0,0.0,1.0,1.0,53.0,5.0,40.0,8.0,0.0
CALIFORNIA,Desert Hot Springs,2020,29074.0,218.0,4.0,13.0,39.0,162.0,480.0,143.0,135.0,202.0,4.0
CALIFORNIA,Diamond Bar,2020,55735.0,62.0,0.0,7.0,17.0,38.0,793.0,236.0,472.0,85.0,4.0
CALIFORNIA,Dinuba,2020,24807.0,145.0,0.0,7.0,18.0,120.0,439.0,63.0,304.0,72.0,13.0
CALIFORNIA,Dixon,2020,20967.0,51.0,0.0,6.0,9.0,36.0,270.0,40.0,182.0,48.0,1.0
CALIFORNIA,Dorris,2020,892.0,5.0,0.0,1.0,0.0,4.0,19.0,10.0,7.0,2.0,0.0
CALIFORNIA,Dos Palos,2020,5594.0,72.0,0.0,2.0,5.0,65.0,99.0,37.0,40.0,22.0,6.0
CALIFORNIA,Downey,2020,111054.0,301.0,2.0,23.0,107.0,169.0,2153.0,244.0,1215.0,694.0,21.0
CALIFORNIA,Duarte,2020,21263.0,51.0,0.0,4.0,10.0,37.0,348.0,44.0,247.0,57.0,0.0
CALIFORNIA,Dublin,2020,67368.0,110.0,2.0,12.0,34.0,62.0,892.0,80.0,709.0,103.0,3.0
CALIFORNIA,Dunsmuir,2020,1556.0,18.0,0.0,0.0,0.0,18.0,38.0,9.0,19.0,10.0,0.0
CALIFORNIA,East Palo Alto,2020,29439.0,146.0,6.0,9.0,55.0,76.0,669.0,76.0,404.0,189.0,12.0
CALIFORNIA,Eastvale,2020,65392.0,83.0,1.0,3.0,21.0,58.0,816.0,126.0,557.0,133.0,0.0
CALIFORNIA,El Cajon,2020,103035.0,512.0,5.0,33.0,113.0,361.0,1846.0,288.0,1203.0,355.0,41.0
CALIFORNIA,El Centro,2020,44238.0,158.0,1.0,10.0,30.0,117.0,1003.0,213.0,679.0,111.0,8.0
CALIFORNIA,El Cerrito,2020,25725.0,114.0,0.0,2.0,57.0,55.0,931.0,129.0,697.0,105.0,17.0
CALIFORNIA,Elk Grove,2020,177331.0,398.0,1.0,50.0,92.0,255.0,2380.0,322.0,1893.0,165.0,8.0
CALIFORNIA,El Monte,2020,115690.0,348.0,9.0,40.0,122.0,177.0,1775.0,340.0,980.0,455.0,21.0
CALIFORNIA,El Segundo,2020,16605.0,114.0,0.0,11.0,31.0,72.0,775.0,172.0,446.0,157.0,1.0
CALIFORNIA,Emeryville,2020,12328.0,107.0,0.0,4.0,65.0,38.0,1449.0,161.0,1117.0,171.0,3.0
CALIFORNIA,Encinitas,2020,63055.0,133.0,0.0,10.0,24.0,99.0,676.0,143.0,477.0,56.0,3.0
CALIFORNIA,Escalon,2020,7625.0,24.0,0.0,3.0,3.0,18.0,138.0,32.0,88.0,18.0,0.0
CALIFORNIA,Escondido,2020,152446.0,569.0,5.0,51.0,118.0,395.0,2697.0,400.0,1865.0,432.0,23.0
CALIFORNIA,Etna,2020,716.0,3.0,0.0,0.0,0.0,3.0,10.0,5.0,5.0,0.0,0.0
CALIFORNIA,Eureka,2020,26656.0,182.0,2.0,23.0,63.0,94.0,1041.0,181.0,690.0,170.0,34.0
CALIFORNIA,Exeter,2020,10501.0,32.0,1.0,4.0,4.0,23.0,245.0,35.0,175.0,35.0,1.0
CALIFORNIA,Fairfax,2020,7530.0,10.0,0.0,3.0,0.0,7.0,102.0,14.0,79.0,9.0,0.0
CALIFORNIA,Fairfield,2020,118491.0,542.0,6.0,59.0,169.0,308.0,2990.0,435.0,1920.0,635.0,34.0
CALIFORNIA,Farmersville,2020,10716.0,36.0,2.0,2.0,3.0,29.0,138.0,25.0,77.0,36.0,1.0
CALIFORNIA,Ferndale,2020,1350.0,5.0,0.0,2.0,0.0,3.0,17.0,6.0,9.0,2.0,0.0
CALIFORNIA,Fillmore,2020,15968.0,31.0,0.0,5.0,7.0,19.0,148.0,13.0,118.0,17.0,6.0
CALIFORNIA,Firebaugh,2020,8377.0,22.0,0.0,1.0,2.0,19.0,89.0,25.0,48.0,16.0,6.0
CALIFORNIA,Folsom,2020,82427.0,83.0,0.0,13.0,21.0,49.0,1198.0,223.0,911.0,64.0,21.0
CALIFORNIA,Fontana,2020,216553.0,666.0,7.0,74.0,162.0,423.0,2504.0,475.0,1256.0,773.0,16.0
CALIFORNIA,Fort Bragg,2020,7289.0,21.0,0.0,1.0,4.0,16.0,278.0,42.0,224.0,12.0,1.0
CALIFORNIA,Fort Jones,2020,690.0,8.0,0.0,0.0,0.0,8.0,19.0,9.0,10.0,0.0,0.0
CALIFORNIA,Fortuna,2020,12283.0,57.0,0.0,5.0,4.0,48.0,363.0,87.0,230.0,46.0,11.0
CALIFORNIA,Foster City,2020,34291.0,41.0,0.0,9.0,8.0,24.0,482.0,41.0,409.0,32.0,0.0
CALIFORNIA,Fountain Valley,2020,55345.0,67.0,0.0,6.0,23.0,38.0,1338.0,199.0,998.0,141.0,4.0
CALIFORNIA,Fowler,2020,6929.0,32.0,0.0,2.0,3.0,27.0,104.0,34.0,48.0,22.0,0.0
CALIFORNIA,Fremont,2020,244259.0,407.0,2.0,28.0,131.0,246.0,5722.0,864.0,3797.0,1061.0,33.0
CALIFORNIA,Fresno,2020,535472.0,3560.0,77.0,148.0,889.0,2446.0,16475.0,3036.0,10789.0,2650.0,159.0
CALIFORNIA,Fullerton,2020,139011.0,422.0,2.0,58.0,121.0,241.0,3337.0,512.0,2407.0,418.0,8.0
CALIFORNIA,Galt,2020,26867.0,63.0,0.0,11.0,9.0,43.0,445.0,64.0,327.0,54.0,4.0
CALIFORNIA,Gardena,2020,59385.0,269.0,5.0,18.0,104.0,142.0,1324.0,168.0,686.0,470.0,4.0
CALIFORNIA,Garden Grove,2020,171698.0,512.0,2.0,44.0,152.0,314.0,3938.0,645.0,2603.0,690.0,17.0
CALIFORNIA,Gilroy,2020,60269.0,260.0,2.0,41.0,78.0,139.0,1507.0,170.0,914.0,423.0,22.0
CALIFORNIA,Glendale,2020,200168.0,206.0,3.0,14.0,87.0,102.0,3197.0,407.0,2357.0,433.0,15.0
CALIFORNIA,Glendora,2020,51676.0,101.0,0.0,15.0,20.0,66.0,1200.0,171.0,927.0,102.0,4.0
CALIFORNIA,Goleta,2020,30998.0,60.0,0.0,5.0,11.0,44.0,583.0,91.0,440.0,52.0,5.0
CALIFORNIA,Gonzales,2020,8321.0,13.0,0.0,5.0,2.0,6.0,63.0,9.0,39.0,15.0,0.0
CALIFORNIA,Grand Terrace,2020,12643.0,35.0,0.0,2.0,1.0,32.0,211.0,43.0,121.0,47.0,1.0
CALIFORNIA,Grass Valley,2020,12811.0,69.0,1.0,0.0,17.0,51.0,381.0,63.0,254.0,64.0,4.0
CALIFORNIA,Greenfield,2020,17643.0,44.0,3.0,3.0,13.0,25.0,136.0,15.0,84.0,37.0,5.0
